column,tau,dimension,uzal_cost
Lab1_G2_2F1,43,6,-0.8052006122360863
Lab1_G2_2F1,46,6,-0.8051905563095174
Lab1_G2_2F1,84,5,-0.8049891508013415
Lab1_G2_2F1,12,8,-0.8049823496412836
Lab1_G2_2F1,76,5,-0.804898653945448
Lab1_G2_2F1,79,5,-0.8041029402578349
Lab1_G2_2F1,13,8,-0.8032345412077508
Lab1_G2_2F1,87,5,-0.8020462341918424
Lab1_G2_2F1,98,5,-0.8017082145331734
Lab1_G2_2F1,82,5,-0.801682652433629
Lab1_G2_2F1,90,5,-0.8015485908296
Lab1_G2_2F1,88,5,-0.8008798362396277
Lab1_G2_2F1,36,7,-0.8006962863641025
Lab1_G2_2F1,42,6,-0.80058854705579
Lab1_G2_2F1,7,8,-0.8003637568756574
Lab1_G2_2F1,25,7,-0.800314355267569
Lab1_G2_2F1,33,7,-0.8001834002255783
Lab1_G2_2F1,77,5,-0.7999827883839362
Lab1_G2_2F1,5,7,-0.7999308908928864
Lab1_G2_2F1,100,5,-0.7997663492577461
Lab1_G2_2F1,92,5,-0.7991699662077812
Lab1_G2_2F1,96,5,-0.7990545686517575
Lab1_G2_2F1,85,5,-0.7986012843454685
Lab1_G2_2F1,97,5,-0.7986001355971847
Lab1_G2_2F1,34,7,-0.7980977625985866
Lab1_G2_2F1,32,7,-0.7979280087516128
Lab1_G2_2F1,26,7,-0.7978798329474395
Lab1_G2_2F1,37,7,-0.7978489735596334
Lab1_G2_2F1,18,8,-0.7976941720758877
Lab1_G2_2F1,24,7,-0.7973039552124584
Lab1_G2_2F1,28,7,-0.79681721045513
Lab1_G2_2F1,35,7,-0.7964271352610093
Lab1_G2_2F1,86,5,-0.7961932686757215
Lab1_G2_2F1,48,6,-0.7960537111848672
Lab1_G2_2F1,49,6,-0.7957320723199195
Lab1_G2_2F1,14,8,-0.7956879487422265
Lab1_G2_2F1,3,5,-0.7951869290185554
Lab1_G2_2F1,99,5,-0.7951672930237385
Lab1_G2_2F1,17,8,-0.7948492047390685
Lab1_G2_2F1,51,6,-0.794760751168832
Lab1_G2_2F1,29,7,-0.7945389131260991
Lab1_G2_2F1,89,5,-0.7945165155187367
Lab1_G2_2F1,58,6,-0.7939617092058612
Lab1_G2_2F1,16,8,-0.7933620564181358
Lab1_G2_2F1,47,6,-0.7930514572261252
Lab1_G2_2F1,39,7,-0.792356185867769
Lab1_G2_2F1,52,6,-0.7921133379741386
Lab1_G2_2F1,8,9,-0.7920607347794214
Lab1_G2_2F1,15,8,-0.7918783113555513
Lab1_G2_2F1,91,5,-0.7912557353619654
Lab1_G2_2F1,31,7,-0.791050445647872
Lab1_G2_2F1,95,5,-0.790890245812748
Lab1_G2_2F1,50,6,-0.7907809377446392
Lab1_G2_2F1,6,8,-0.7903131477013163
Lab1_G2_2F1,30,7,-0.7902687096510167
Lab1_G2_2F1,19,8,-0.7902612145838656
Lab1_G2_2F1,93,5,-0.7892673660659496
Lab1_G2_2F1,20,8,-0.7891922590698076
Lab1_G2_2F1,94,5,-0.7888042284088548
Lab1_G2_2F1,55,6,-0.7881261656038611
Lab1_G2_2F1,56,6,-0.7878212313278884
Lab1_G2_2F1,7,9,-0.7875044596962808
Lab1_G2_2F1,38,7,-0.7872722737285937
Lab1_G2_2F1,4,6,-0.7868430338009849
Lab1_G2_2F1,40,7,-0.7867385658029076
Lab1_G2_2F1,54,6,-0.7867193559965461
Lab1_G2_2F1,11,9,-0.7865050028130482
Lab1_G2_2F1,44,7,-0.7864705623890861
Lab1_G2_2F1,59,6,-0.7863440088466385
Lab1_G2_2F1,10,9,-0.7856838355412462
Lab1_G2_2F1,21,8,-0.785683061723925
Lab1_G2_2F1,53,6,-0.7854614120655639
Lab1_G2_2F1,22,8,-0.7852894597421255
Lab1_G2_2F1,68,6,-0.7850002794094444
Lab1_G2_2F1,65,6,-0.7849169977643032
Lab1_G2_2F1,81,6,-0.7848057219922258
Lab1_G2_2F1,80,6,-0.7845644440117698
Lab1_G2_2F1,45,7,-0.7845629232570334
Lab1_G2_2F1,66,6,-0.7842590930825889
Lab1_G2_2F1,6,9,-0.7839011070663137
Lab1_G2_2F1,57,6,-0.7838524614822796
Lab1_G2_2F1,12,9,-0.7832931455925833
Lab1_G2_2F1,99,6,-0.7831310162818041
Lab1_G2_2F1,84,6,-0.7829288563525109
Lab1_G2_2F1,3,6,-0.7825948726159048
Lab1_G2_2F1,27,8,-0.7823706200610107
Lab1_G2_2F1,9,9,-0.7821559219592407
Lab1_G2_2F1,60,6,-0.782019436990544
Lab1_G2_2F1,41,7,-0.7815174523955755
Lab1_G2_2F1,69,6,-0.7814415192564139
Lab1_G2_2F1,13,9,-0.7811847635881297
Lab1_G2_2F1,79,6,-0.780979127116128
Lab1_G2_2F1,67,6,-0.7809238976881295
Lab1_G2_2F1,23,8,-0.7807231967717908
Lab1_G2_2F1,62,6,-0.7805541745049672
Lab1_G2_2F1,37,8,-0.780211727359952
Lab1_G2_2F1,61,6,-0.7799682379148235
Lab1_G2_2F1,64,6,-0.7795694260034214
Lab1_G2_2F1,46,7,-0.77875234821726
Lab1_G2_2F1,73,6,-0.7785150895340696
Lab1_G2_2F1,98,6,-0.7780284125632367
Lab1_G2_2F1,4,7,-0.7779124802136022
Lab1_G2_2F1,74,6,-0.7775426609564814
Lab1_G2_2F1,100,6,-0.777523346737157
Lab1_G2_2F1,86,6,-0.7774191913988284
Lab1_G2_2F1,5,8,-0.7773224212710763
Lab1_G2_2F1,70,6,-0.7771082421349084
Lab1_G2_2F1,97,6,-0.7771055170096589
Lab1_G2_2F1,83,6,-0.7769981014707028
Lab1_G2_2F1,78,6,-0.7767835020123381
Lab1_G2_2F1,18,9,-0.7764022965379179
Lab1_G2_2F1,28,8,-0.7762694431222484
Lab1_G2_2F1,63,6,-0.7762688326670628
Lab1_G2_2F1,71,6,-0.7760296204583819
Lab1_G2_2F1,26,8,-0.776016148926388
Lab1_G2_2F1,16,9,-0.7759053031256009
Lab1_G2_2F1,14,9,-0.7756320398181312
Lab1_G2_2F1,32,8,-0.7753579060932527
Lab1_G2_2F1,87,6,-0.7750713169412717
Lab1_G2_2F1,88,6,-0.7749960503115292
Lab1_G2_2F1,42,7,-0.7747641386912412
Lab1_G2_2F1,34,8,-0.7745662039943575
Lab1_G2_2F1,76,6,-0.774269709296617
Lab1_G2_2F1,96,6,-0.7737084340558945
Lab1_G2_2F1,1,5,-0.7736116910576254
Lab1_G2_2F1,35,8,-0.7735808650173507
Lab1_G2_2F1,17,9,-0.7733482367889157
Lab1_G2_2F1,43,7,-0.7733339105454333
Lab1_G2_2F1,33,8,-0.7732651210264972
Lab1_G2_2F1,25,8,-0.7728907869724231
Lab1_G2_2F1,82,6,-0.7728589204510675
Lab1_G2_2F1,81,7,-0.7727069416753994
Lab1_G2_2F1,75,6,-0.772698898576767
Lab1_G2_2F1,77,6,-0.7726395837217853
Lab1_G2_2F1,36,8,-0.7723716772093066
Lab1_G2_2F1,24,8,-0.7723619996349635
Lab1_G2_2F1,89,6,-0.7721658868571541
Lab1_G2_2F1,15,9,-0.7713047912425776
Lab1_G2_2F1,29,8,-0.7709730591212108
Lab1_G2_2F1,72,6,-0.7703894798011137
Lab1_G2_2F1,58,7,-0.7701977724129923
Lab1_G2_2F1,39,8,-0.7699601236576843
Lab1_G2_2F1,85,6,-0.7699385017483815
Lab1_G2_2F1,80,7,-0.7696109200552693
Lab1_G2_2F1,52,7,-0.7695928191727702
Lab1_G2_2F1,92,6,-0.7695791392348897
Lab1_G2_2F1,6,10,-0.7693654671224706
Lab1_G2_2F1,51,7,-0.7691459006899755
Lab1_G2_2F1,8,10,-0.7690898930003194
Lab1_G2_2F1,67,7,-0.7689110828783687
Lab1_G2_2F1,95,6,-0.7688946493806564
Lab1_G2_2F1,90,6,-0.768641692425942
Lab1_G2_2F1,11,10,-0.7684018896072646
Lab1_G2_2F1,20,9,-0.7682415644521159
Lab1_G2_2F1,10,10,-0.768154879572811
Lab1_G2_2F1,68,7,-0.7681135853487343
Lab1_G2_2F1,79,7,-0.7680440908774662
Lab1_G2_2F1,99,7,-0.7678238370534014
Lab1_G2_2F1,30,8,-0.7678041760500083
Lab1_G2_2F1,9,10,-0.7677925402645812
Lab1_G2_2F1,40,8,-0.7677797841174311
Lab1_G2_2F1,19,9,-0.7675762736369576
Lab1_G2_2F1,2,5,-0.7674636036214685
Lab1_G2_2F1,7,10,-0.7670527646627866
Lab1_G2_2F1,91,6,-0.7670090709870419
Lab1_G2_2F1,93,6,-0.76681357915314
Lab1_G2_2F1,44,8,-0.766789744480842
Lab1_G2_2F1,48,7,-0.7667883168018048
Lab1_G2_2F1,31,8,-0.7665489478739277
Lab1_G2_2F1,84,7,-0.7661188229692315
Lab1_G2_2F1,12,10,-0.765871338528999
Lab1_G2_2F1,47,7,-0.7656282530157182
Lab1_G2_2F1,5,9,-0.7653916808129541
Lab1_G2_2F1,38,8,-0.7646499374328241
Lab1_G2_2F1,13,10,-0.7636920281955921
Lab1_G2_2F1,21,9,-0.7628071423282652
Lab1_G2_2F1,49,7,-0.7626080923599023
Lab1_G2_2F1,98,7,-0.7625135572076268
Lab1_G2_2F1,65,7,-0.7622709402514737
Lab1_G2_2F1,23,9,-0.7622142065446369
Lab1_G2_2F1,96,7,-0.7621920174600862
Lab1_G2_2F1,16,10,-0.7620832920767381
Lab1_G2_2F1,100,7,-0.7617449634996942
Lab1_G2_2F1,57,7,-0.7615414288402391
Lab1_G2_2F1,97,7,-0.7614894546197047
Lab1_G2_2F1,6,11,-0.7613842846514134
Lab1_G2_2F1,56,7,-0.7610468360205438
Lab1_G2_2F1,83,7,-0.7610264110848044
Lab1_G2_2F1,82,7,-0.7607064552265403
Lab1_G2_2F1,50,7,-0.7606117720763256
Lab1_G2_2F1,88,7,-0.760276561596092
Lab1_G2_2F1,94,6,-0.7600015467931321
Lab1_G2_2F1,41,8,-0.7599175334794394
Lab1_G2_2F1,85,7,-0.7598005968331494
Lab1_G2_2F1,80,8,-0.7597065864301135
Lab1_G2_2F1,22,9,-0.7594789591319645
Lab1_G2_2F1,4,8,-0.7593408827756372
Lab1_G2_2F1,53,7,-0.7592922066027983
Lab1_G2_2F1,54,7,-0.7587943483755281
Lab1_G2_2F1,61,7,-0.7586933187820718
Lab1_G2_2F1,27,9,-0.7586659175018896
Lab1_G2_2F1,99,8,-0.7586315204894756
Lab1_G2_2F1,100,8,-0.758482670913825
Lab1_G2_2F1,5,10,-0.7583624382080838
Lab1_G2_2F1,28,9,-0.7582809766528286
Lab1_G2_2F1,86,7,-0.75826572819914
Lab1_G2_2F1,32,9,-0.758253628604747
Lab1_G2_2F1,64,7,-0.758249824710742
Lab1_G2_2F1,71,7,-0.7582366937564234
Lab1_G2_2F1,43,8,-0.7579773075350686
Lab1_G2_2F1,45,8,-0.7579504776486967
Lab1_G2_2F1,60,7,-0.7577936164023857
Lab1_G2_2F1,69,7,-0.7576412228748877
Lab1_G2_2F1,72,7,-0.7571594550085203
Lab1_G2_2F1,70,7,-0.7568143583775969
Lab1_G2_2F1,14,10,-0.7562799273572338
Lab1_G2_2F1,55,7,-0.7562680322696554
Lab1_G2_2F1,81,8,-0.7560492380330327
Lab1_G2_2F1,3,7,-0.7558563711934335
Lab1_G2_2F1,66,7,-0.7557959651952013
Lab1_G2_2F1,37,9,-0.7554746785792946
Lab1_G2_2F1,89,7,-0.7553334485397749
Lab1_G2_2F1,75,7,-0.7551703821221026
Lab1_G2_2F1,78,7,-0.7551610933129862
Lab1_G2_2F1,98,8,-0.755075249147725
Lab1_G2_2F1,36,9,-0.7550397948404157
Lab1_G2_2F1,76,7,-0.7549178237692512
Lab1_G2_2F1,95,7,-0.7549125025909632
Lab1_G2_2F1,7,11,-0.7547139039906429
Lab1_G2_2F1,15,10,-0.7545572686093139
Lab1_G2_2F1,42,8,-0.7542644171326022
Lab1_G2_2F1,74,7,-0.7541339566932816
Lab1_G2_2F1,87,7,-0.7537435569022408
Lab1_G2_2F1,97,8,-0.7536090368461428
Lab1_G2_2F1,17,10,-0.7533278692663493
Lab1_G2_2F1,25,9,-0.7532728907004723
Lab1_G2_2F1,94,7,-0.7529408794417431
Lab1_G2_2F1,79,8,-0.7528480121001393
Lab1_G2_2F1,59,7,-0.7524763988759525
Lab1_G2_2F1,77,7,-0.7523386412872418
Lab1_G2_2F1,93,7,-0.7523103081326219
Lab1_G2_2F1,68,8,-0.752277858217833
Lab1_G2_2F1,63,7,-0.7522640318021273
Lab1_G2_2F1,26,9,-0.7519176403843054
Lab1_G2_2F1,18,10,-0.7518067343495932
Lab1_G2_2F1,10,11,-0.7517019816201395
Lab1_G2_2F1,33,9,-0.7513926340914314
Lab1_G2_2F1,84,8,-0.7513579252419561
Lab1_G2_2F1,4,9,-0.7510620556172665
Lab1_G2_2F1,46,8,-0.7509332588901881
Lab1_G2_2F1,5,11,-0.7506675849042252
Lab1_G2_2F1,9,11,-0.7506187978219917
Lab1_G2_2F1,34,9,-0.7505539276632817
Lab1_G2_2F1,11,11,-0.7503686717366518
Lab1_G2_2F1,24,9,-0.7503599966875507
Lab1_G2_2F1,19,10,-0.7503299274960483
Lab1_G2_2F1,62,7,-0.7502711027223385
Lab1_G2_2F1,35,9,-0.7499930180665113
Lab1_G2_2F1,83,8,-0.749983604084309
Lab1_G2_2F1,8,11,-0.749958775481561
Lab1_G2_2F1,92,7,-0.7498812030594033
Lab1_G2_2F1,95,8,-0.7498592911115165
Lab1_G2_2F1,90,7,-0.7497303747571485
Lab1_G2_2F1,29,9,-0.7497112444333952
Lab1_G2_2F1,2,6,-0.7493895118152238
Lab1_G2_2F1,20,10,-0.7492842186147315
Lab1_G2_2F1,99,9,-0.749202337615063
Lab1_G2_2F1,12,11,-0.7485655171243509
Lab1_G2_2F1,81,9,-0.7484939140890382
Lab1_G2_2F1,40,9,-0.748174998349103
Lab1_G2_2F1,73,7,-0.7481074043452308
Lab1_G2_2F1,91,7,-0.7479551490843885
Lab1_G2_2F1,88,8,-0.7479002464491257
Lab1_G2_2F1,66,8,-0.7478770357230586
Lab1_G2_2F1,82,8,-0.7478257965278552
Lab1_G2_2F1,98,9,-0.7478061182697588
Lab1_G2_2F1,21,10,-0.7472203291140831
Lab1_G2_2F1,47,8,-0.7469012102569343
Lab1_G2_2F1,13,11,-0.7467539578393009
Lab1_G2_2F1,14,11,-0.7466441320169217
Lab1_G2_2F1,27,10,-0.7466254049973383
Lab1_G2_2F1,44,9,-0.746390008379051
Lab1_G2_2F1,58,8,-0.7461694117970125
Lab1_G2_2F1,80,9,-0.7457357351063694
Lab1_G2_2F1,31,9,-0.7453037538499906
Lab1_G2_2F1,23,10,-0.745230643623523
Lab1_G2_2F1,67,8,-0.7451057794729685
Lab1_G2_2F1,3,8,-0.7450620392396524
Lab1_G2_2F1,5,12,-0.7447782069146647
Lab1_G2_2F1,39,9,-0.7444253301304318
Lab1_G2_2F1,69,8,-0.7443450839807894
Lab1_G2_2F1,6,12,-0.7442471765965162
Lab1_G2_2F1,82,9,-0.7438971525365348
Lab1_G2_2F1,78,8,-0.7438961987950828
Lab1_G2_2F1,96,8,-0.7438178715923065
Lab1_G2_2F1,60,8,-0.7437148364406961
Lab1_G2_2F1,52,8,-0.7432732914172628
Lab1_G2_2F1,70,8,-0.7431023254381083
Lab1_G2_2F1,30,9,-0.7430899350528665
Lab1_G2_2F1,86,8,-0.7430261282517717
Lab1_G2_2F1,87,8,-0.7429814098751527
Lab1_G2_2F1,89,8,-0.7426897542694563
Lab1_G2_2F1,57,8,-0.7422901732146361
Lab1_G2_2F1,65,8,-0.7419782223677219
Lab1_G2_2F1,79,9,-0.7416861096431722
Lab1_G2_2F1,48,8,-0.7416807705804845
Lab1_G2_2F1,71,8,-0.7416787117638398
Lab1_G2_2F1,85,9,-0.7414571465979108
Lab1_G2_2F1,38,9,-0.7414081806702294
Lab1_G2_2F1,49,8,-0.7412495334783041
Lab1_G2_2F1,28,10,-0.7412194167932408
Lab1_G2_2F1,61,8,-0.7412006194353237
Lab1_G2_2F1,74,9,-0.7411381310818906
Lab1_G2_2F1,33,10,-0.7406345601534897
Lab1_G2_2F1,51,8,-0.7405826307996216
Lab1_G2_2F1,22,10,-0.7403800387935063
Lab1_G2_2F1,93,8,-0.7403462329599177
Lab1_G2_2F1,16,11,-0.7402980506381127
Lab1_G2_2F1,41,9,-0.7400510460582075
Lab1_G2_2F1,7,12,-0.7399627450973494
Lab1_G2_2F1,92,8,-0.7395970365193076
Lab1_G2_2F1,72,8,-0.7395743446674066
Lab1_G2_2F1,64,8,-0.7395577739734133
Lab1_G2_2F1,68,9,-0.7394842515552309
Lab1_G2_2F1,97,9,-0.7394452269864814
Lab1_G2_2F1,85,8,-0.7393945025007435
Lab1_G2_2F1,83,9,-0.7391554444166509
Lab1_G2_2F1,18,11,-0.7391377792124136
Lab1_G2_2F1,32,10,-0.7391038130722473
Lab1_G2_2F1,59,8,-0.7390655781016164
Lab1_G2_2F1,45,9,-0.7390529884885622
Lab1_G2_2F1,15,11,-0.7390444369349878
Lab1_G2_2F1,11,12,-0.7389882773598253
Lab1_G2_2F1,77,8,-0.7389411321984035
Lab1_G2_2F1,75,8,-0.7389148976842617
Lab1_G2_2F1,25,10,-0.7388517838307422
Lab1_G2_2F1,74,8,-0.7388060566118366
Lab1_G2_2F1,17,11,-0.7387786701049165
Lab1_G2_2F1,43,9,-0.7385686127965856
Lab1_G2_2F1,46,9,-0.7382549693516812
Lab1_G2_2F1,55,8,-0.738247668876935
Lab1_G2_2F1,100,9,-0.7382130516993374
Lab1_G2_2F1,36,10,-0.7379374934334744
Lab1_G2_2F1,8,12,-0.7378169010076687
Lab1_G2_2F1,62,8,-0.737752002516761
Lab1_G2_2F1,67,9,-0.7377144162247107
Lab1_G2_2F1,63,8,-0.7374966801128067
Lab1_G2_2F1,73,8,-0.7373951472600969
Lab1_G2_2F1,58,9,-0.7372493417225033
Lab1_G2_2F1,71,9,-0.737163302476355
Lab1_G2_2F1,66,9,-0.7369798733846922
Lab1_G2_2F1,10,12,-0.736956616282669
Lab1_G2_2F1,4,10,-0.7367657861349827
Lab1_G2_2F1,91,8,-0.7366675168453078
Lab1_G2_2F1,34,10,-0.7365835388437209
Lab1_G2_2F1,94,8,-0.7365540716510686
Lab1_G2_2F1,80,10,-0.736498450264525
Lab1_G2_2F1,84,9,-0.7362663226188212
Lab1_G2_2F1,42,9,-0.736206231185176
Lab1_G2_2F1,9,12,-0.7360117993856962
Lab1_G2_2F1,40,10,-0.7359151534961434
Lab1_G2_2F1,47,9,-0.7359092075795829
Lab1_G2_2F1,95,9,-0.7355749109788454
Lab1_G2_2F1,54,8,-0.7353697911444169
Lab1_G2_2F1,76,8,-0.7351331211172413
Lab1_G2_2F1,44,10,-0.7351146745843999
Lab1_G2_2F1,53,8,-0.7349057890017976
Lab1_G2_2F1,13,12,-0.734603006985417
Lab1_G2_2F1,96,9,-0.7344175732968884
Lab1_G2_2F1,26,10,-0.7343469746302439
Lab1_G2_2F1,65,9,-0.7342252357379971
Lab1_G2_2F1,99,10,-0.7339666922319876
Lab1_G2_2F1,20,11,-0.7335109182713713
Lab1_G2_2F1,16,12,-0.7334804023727672
Lab1_G2_2F1,57,9,-0.7333696505094689
Lab1_G2_2F1,19,11,-0.7333467674993414
Lab1_G2_2F1,24,10,-0.7332845959658293
Lab1_G2_2F1,50,8,-0.7329938194701724
Lab1_G2_2F1,12,12,-0.7328686603846741
Lab1_G2_2F1,78,9,-0.732113370246037
Lab1_G2_2F1,72,9,-0.7319670073741033
Lab1_G2_2F1,3,9,-0.7319462376701573
Lab1_G2_2F1,79,10,-0.7317543470375971
Lab1_G2_2F1,64,9,-0.7317400190309831
Lab1_G2_2F1,21,11,-0.7316986969419722
Lab1_G2_2F1,81,10,-0.7316532498997577
Lab1_G2_2F1,4,11,-0.7315933989717465
Lab1_G2_2F1,92,9,-0.731233507184575
Lab1_G2_2F1,67,10,-0.7311639829644286
Lab1_G2_2F1,98,10,-0.7309392131825634
Lab1_G2_2F1,61,9,-0.7308577938532335
Lab1_G2_2F1,75,9,-0.7304343688536354
Lab1_G2_2F1,23,11,-0.7301256156228623
Lab1_G2_2F1,56,8,-0.7300054749946299
Lab1_G2_2F1,86,9,-0.7296485212627959
Lab1_G2_2F1,31,10,-0.729205366167181
Lab1_G2_2F1,37,10,-0.7291022974353186
Lab1_G2_2F1,70,10,-0.729044589511475
Lab1_G2_2F1,29,10,-0.7288946276402675
Lab1_G2_2F1,60,9,-0.7288356019611886
Lab1_G2_2F1,48,9,-0.7286139464752742
Lab1_G2_2F1,4,12,-0.7285669221977786
Lab1_G2_2F1,94,9,-0.7284893860111026
Lab1_G2_2F1,72,10,-0.7283720560167233
Lab1_G2_2F1,71,10,-0.7281327437919325
Lab1_G2_2F1,30,10,-0.7281235350120783
Lab1_G2_2F1,69,9,-0.7280148310538024
Lab1_G2_2F1,68,10,-0.727742980674804
Lab1_G2_2F1,38,10,-0.7277212197627669
Lab1_G2_2F1,66,10,-0.7275889223409177
Lab1_G2_2F1,88,9,-0.7275702879936821
Lab1_G2_2F1,35,10,-0.7273645547903796
Lab1_G2_2F1,59,9,-0.7272703513591092
Lab1_G2_2F1,27,11,-0.7271792865709786
Lab1_G2_2F1,33,11,-0.7271658005199979
Lab1_G2_2F1,100,10,-0.7271098296202377
Lab1_G2_2F1,55,9,-0.7269375369857993
Lab1_G2_2F1,58,10,-0.7268123865354312
Lab1_G2_2F1,63,9,-0.7263333851476353
Lab1_G2_2F1,17,12,-0.7262612713113911
Lab1_G2_2F1,32,11,-0.7261979828441925
Lab1_G2_2F1,14,12,-0.7261344938420335
Lab1_G2_2F1,22,11,-0.7260337550315289
Lab1_G2_2F1,61,10,-0.725900154651781
Lab1_G2_2F1,90,8,-0.7258454526693899
Lab1_G2_2F1,15,12,-0.7256738385614401
Lab1_G2_2F1,3,10,-0.7253442814396837
Lab1_G2_2F1,51,9,-0.7253109732912529
Lab1_G2_2F1,1,6,-0.7253051407492633
Lab1_G2_2F1,39,10,-0.7251989045107767
Lab1_G2_2F1,42,10,-0.7251164946254242
Lab1_G2_2F1,84,10,-0.7247299105184554
Lab1_G2_2F1,19,12,-0.7246429390841145
Lab1_G2_2F1,2,7,-0.7246272039721242
Lab1_G2_2F1,36,11,-0.7244533816034066
Lab1_G2_2F1,82,10,-0.724339910156115
Lab1_G2_2F1,97,10,-0.7242725357445612
Lab1_G2_2F1,18,12,-0.7241767824729765
Lab1_G2_2F1,70,9,-0.7240749428438128
Lab1_G2_2F1,65,10,-0.7237507136829191
Lab1_G2_2F1,28,11,-0.7234070470842272
Lab1_G2_2F1,80,11,-0.7232396740680578
Lab1_G2_2F1,45,10,-0.7230510744109326
Lab1_G2_2F1,62,9,-0.7229859257163982
Lab1_G2_2F1,73,9,-0.7229207648854648
Lab1_G2_2F1,83,10,-0.7228694245579229
Lab1_G2_2F1,71,11,-0.7227316084017942
Lab1_G2_2F1,44,11,-0.7226677722325672
Lab1_G2_2F1,89,9,-0.7225741360150326
Lab1_G2_2F1,69,10,-0.7225135621552773
Lab1_G2_2F1,49,9,-0.7224936368993776
Lab1_G2_2F1,54,9,-0.7223624105079904
Lab1_G2_2F1,87,9,-0.7220239560998497
Lab1_G2_2F1,90,9,-0.7220129788361828
Lab1_G2_2F1,81,11,-0.7219857781296716
Lab1_G2_2F1,99,11,-0.7218813730302468
Lab1_G2_2F1,74,10,-0.7217153398768367
Lab1_G2_2F1,98,11,-0.7216836103009765
Lab1_G2_2F1,66,11,-0.721578472017924
Lab1_G2_2F1,20,12,-0.7215630238797168
Lab1_G2_2F1,41,10,-0.721514344630085
Lab1_G2_2F1,91,9,-0.7214415966226674
Lab1_G2_2F1,86,10,-0.7210642243262095
Lab1_G2_2F1,93,9,-0.7208603467619317
Lab1_G2_2F1,60,10,-0.7206725621952293
Lab1_G2_2F1,24,11,-0.7206601905067449
Lab1_G2_2F1,68,11,-0.7204701415892709
Lab1_G2_2F1,47,10,-0.7203832796515001
Lab1_G2_2F1,77,9,-0.7201992099539054
Lab1_G2_2F1,53,9,-0.7200711674048265
Lab1_G2_2F1,37,11,-0.7199760366616648
Lab1_G2_2F1,52,9,-0.7198793447844407
Lab1_G2_2F1,43,10,-0.7197998287719628
Lab1_G2_2F1,26,11,-0.7197711940609146
Lab1_G2_2F1,46,10,-0.7196204761081386
Lab1_G2_2F1,95,10,-0.7195488065440676
Lab1_G2_2F1,35,11,-0.7195342677155259
Lab1_G2_2F1,58,11,-0.7192703410211934
Lab1_G2_2F1,64,10,-0.7191062883100353
Lab1_G2_2F1,96,10,-0.7189840782482684
Lab1_G2_2F1,25,11,-0.7188171593706982
Lab1_G2_2F1,34,11,-0.7187795135188119
Lab1_G2_2F1,75,10,-0.7187422370716239
Lab1_G2_2F1,33,12,-0.7186586445125889
Lab1_G2_2F1,42,11,-0.7186158649646909
Lab1_G2_2F1,65,11,-0.7183730034068334
Lab1_G2_2F1,40,11,-0.7182181842568927
Lab1_G2_2F1,92,10,-0.7181213317428841
Lab1_G2_2F1,78,10,-0.7180389980382709
Lab1_G2_2F1,56,9,-0.7177702508312555
Lab1_G2_2F1,76,9,-0.7177118029727682
Lab1_G2_2F1,29,11,-0.7174422717569313
Lab1_G2_2F1,74,11,-0.7173324096326881
Lab1_G2_2F1,62,10,-0.7172808871575631
Lab1_G2_2F1,45,11,-0.7171643472871599
Lab1_G2_2F1,49,10,-0.7171060380031226
Lab1_G2_2F1,85,10,-0.7167823656222594
Lab1_G2_2F1,84,11,-0.7166839658678157
Lab1_G2_2F1,31,11,-0.7165728485617197
Lab1_G2_2F1,59,10,-0.7165707163426335
Lab1_G2_2F1,79,11,-0.7164724338482253
Lab1_G2_2F1,23,12,-0.7163364857105589
Lab1_G2_2F1,39,11,-0.7160294051338537
Lab1_G2_2F1,27,12,-0.7159887282050742
Lab1_G2_2F1,61,11,-0.715960567317652
Lab1_G2_2F1,50,9,-0.7157884330658996
Lab1_G2_2F1,41,11,-0.7157815028079114
Lab1_G2_2F1,22,12,-0.7157783098419657
Lab1_G2_2F1,72,11,-0.7157729016014911
Lab1_G2_2F1,48,10,-0.7156294602584515
Lab1_G2_2F1,57,11,-0.715267690494533
Lab1_G2_2F1,21,12,-0.7148920814944222
Lab1_G2_2F1,46,11,-0.7148235006024465
Lab1_G2_2F1,98,12,-0.7147763998892463
Lab1_G2_2F1,67,11,-0.7147417709609201
Lab1_G2_2F1,75,11,-0.7147062707274591
Lab1_G2_2F1,38,11,-0.7143819862625964
Lab1_G2_2F1,89,10,-0.7143721780266091
Lab1_G2_2F1,60,11,-0.7140661415156386
Lab1_G2_2F1,57,10,-0.7140578668348282
Lab1_G2_2F1,43,11,-0.7139245618493484
Lab1_G2_2F1,70,11,-0.713805034440872
Lab1_G2_2F1,61,12,-0.7137122991769009
Lab1_G2_2F1,63,10,-0.7135277157581001
Lab1_G2_2F1,63,11,-0.7134427528036963
Lab1_G2_2F1,88,10,-0.7133183469603054
Lab1_G2_2F1,44,12,-0.713313566173901
Lab1_G2_2F1,52,10,-0.7130219017822151
Lab1_G2_2F1,99,12,-0.7129073722841894
Lab1_G2_2F1,67,12,-0.7126313285258272
Lab1_G2_2F1,47,11,-0.7121655135905053
Lab1_G2_2F1,74,12,-0.7121561137984778
Lab1_G2_2F1,36,12,-0.711599293677262
Lab1_G2_2F1,73,10,-0.711486882527331
Lab1_G2_2F1,96,11,-0.7113387079084409
Lab1_G2_2F1,51,10,-0.711141491003958
Lab1_G2_2F1,30,11,-0.7109320005427016
Lab1_G2_2F1,42,12,-0.7108209965848773
Lab1_G2_2F1,78,11,-0.7107941956811629
Lab1_G2_2F1,48,11,-0.7105647668756553
